"","fsl","wash","capacity_gaps","protection","shelter","health","impact","education","calculated_msni"
"54468",4,1,1,4,1,2,2,4,4
"54469",1,2,1,4,1,2,2,4,4
"54470",2,2,1,4,1,2,2,4,4
"54471",3,2,1,4,1,2,2,4,4
"54472",4,2,1,4,1,2,2,4,4
"54473",1,3,1,4,1,2,2,4,4
"54474",2,3,1,4,1,2,2,4,4
"54475",3,3,1,4,1,2,2,4,4
"54476",4,3,1,4,1,2,2,4,4
"54477",1,4,1,4,1,2,2,4,4
"54478",2,4,1,4,1,2,2,4,4
"54479",3,4,1,4,1,2,2,4,4
"54480",4,4,1,4,1,2,2,4,4
"54481",1,1,2,4,1,2,2,4,4
"54482",2,1,2,4,1,2,2,4,4
"54483",3,1,2,4,1,2,2,4,4
"54484",4,1,2,4,1,2,2,4,4
"54485",1,2,2,4,1,2,2,4,4
"54486",2,2,2,4,1,2,2,4,4
"54487",3,2,2,4,1,2,2,4,4
"54488",4,2,2,4,1,2,2,4,4
"54489",1,3,2,4,1,2,2,4,4
"54490",2,3,2,4,1,2,2,4,4
"54491",3,3,2,4,1,2,2,4,4
"54492",4,3,2,4,1,2,2,4,4
"54493",1,4,2,4,1,2,2,4,4
"54494",2,4,2,4,1,2,2,4,4
"54495",3,4,2,4,1,2,2,4,4
"54496",4,4,2,4,1,2,2,4,4
"54497",1,1,3,4,1,2,2,4,4
"54498",2,1,3,4,1,2,2,4,4
"54499",3,1,3,4,1,2,2,4,4
"54500",4,1,3,4,1,2,2,4,4
"54501",1,2,3,4,1,2,2,4,4
"54502",2,2,3,4,1,2,2,4,4
"54503",3,2,3,4,1,2,2,4,4
"54504",4,2,3,4,1,2,2,4,4
"54505",1,3,3,4,1,2,2,4,4
"54506",2,3,3,4,1,2,2,4,4
"54507",3,3,3,4,1,2,2,4,4
"54508",4,3,3,4,1,2,2,4,4
"54509",1,4,3,4,1,2,2,4,4
"54510",2,4,3,4,1,2,2,4,4
"54511",3,4,3,4,1,2,2,4,4
"54512",4,4,3,4,1,2,2,4,4
"54513",1,1,4,4,1,2,2,4,4
"54514",2,1,4,4,1,2,2,4,4
"54515",3,1,4,4,1,2,2,4,4
"54516",4,1,4,4,1,2,2,4,4
"54517",1,2,4,4,1,2,2,4,4
"54518",2,2,4,4,1,2,2,4,4
"54519",3,2,4,4,1,2,2,4,4
"54520",4,2,4,4,1,2,2,4,4
"54521",1,3,4,4,1,2,2,4,4
"54522",2,3,4,4,1,2,2,4,4
"54523",3,3,4,4,1,2,2,4,4
"54524",4,3,4,4,1,2,2,4,4
"54525",1,4,4,4,1,2,2,4,4
"54526",2,4,4,4,1,2,2,4,4
"54527",3,4,4,4,1,2,2,4,4
"54528",4,4,4,4,1,2,2,4,4
"54529",1,1,1,1,2,2,2,4,2
"54530",2,1,1,1,2,2,2,4,2
"54531",3,1,1,1,2,2,2,4,3
"54532",4,1,1,1,2,2,2,4,4
"54533",1,2,1,1,2,2,2,4,2
"54534",2,2,1,1,2,2,2,4,2
"54535",3,2,1,1,2,2,2,4,3
"54536",4,2,1,1,2,2,2,4,4
"54537",1,3,1,1,2,2,2,4,3
"54538",2,3,1,1,2,2,2,4,3
"54539",3,3,1,1,2,2,2,4,3
"54540",4,3,1,1,2,2,2,4,4
"54541",1,4,1,1,2,2,2,4,4
"54542",2,4,1,1,2,2,2,4,4
"54543",3,4,1,1,2,2,2,4,4
"54544",4,4,1,1,2,2,2,4,4
"54545",1,1,2,1,2,2,2,4,2
"54546",2,1,2,1,2,2,2,4,2
"54547",3,1,2,1,2,2,2,4,3
"54548",4,1,2,1,2,2,2,4,4
"54549",1,2,2,1,2,2,2,4,2
"54550",2,2,2,1,2,2,2,4,2
"54551",3,2,2,1,2,2,2,4,3
"54552",4,2,2,1,2,2,2,4,4
"54553",1,3,2,1,2,2,2,4,3
"54554",2,3,2,1,2,2,2,4,3
"54555",3,3,2,1,2,2,2,4,3
"54556",4,3,2,1,2,2,2,4,4
"54557",1,4,2,1,2,2,2,4,4
"54558",2,4,2,1,2,2,2,4,4
"54559",3,4,2,1,2,2,2,4,4
"54560",4,4,2,1,2,2,2,4,4
"54561",1,1,3,1,2,2,2,4,3
"54562",2,1,3,1,2,2,2,4,3
"54563",3,1,3,1,2,2,2,4,3
"54564",4,1,3,1,2,2,2,4,4
"54565",1,2,3,1,2,2,2,4,3
"54566",2,2,3,1,2,2,2,4,3
"54567",3,2,3,1,2,2,2,4,3
"54568",4,2,3,1,2,2,2,4,4
"54569",1,3,3,1,2,2,2,4,3
"54570",2,3,3,1,2,2,2,4,3
"54571",3,3,3,1,2,2,2,4,3
"54572",4,3,3,1,2,2,2,4,4
"54573",1,4,3,1,2,2,2,4,4
"54574",2,4,3,1,2,2,2,4,4
"54575",3,4,3,1,2,2,2,4,4
"54576",4,4,3,1,2,2,2,4,4
"54577",1,1,4,1,2,2,2,4,4
"54578",2,1,4,1,2,2,2,4,4
"54579",3,1,4,1,2,2,2,4,4
"54580",4,1,4,1,2,2,2,4,4
"54581",1,2,4,1,2,2,2,4,4
"54582",2,2,4,1,2,2,2,4,4
"54583",3,2,4,1,2,2,2,4,4
"54584",4,2,4,1,2,2,2,4,4
"54585",1,3,4,1,2,2,2,4,4
"54586",2,3,4,1,2,2,2,4,4
"54587",3,3,4,1,2,2,2,4,4
"54588",4,3,4,1,2,2,2,4,4
"54589",1,4,4,1,2,2,2,4,4
"54590",2,4,4,1,2,2,2,4,4
"54591",3,4,4,1,2,2,2,4,4
"54592",4,4,4,1,2,2,2,4,4
"54593",1,1,1,2,2,2,2,4,2
"54594",2,1,1,2,2,2,2,4,2
"54595",3,1,1,2,2,2,2,4,3
"54596",4,1,1,2,2,2,2,4,4
"54597",1,2,1,2,2,2,2,4,2
"54598",2,2,1,2,2,2,2,4,2
"54599",3,2,1,2,2,2,2,4,3
"54600",4,2,1,2,2,2,2,4,4
"54601",1,3,1,2,2,2,2,4,3
"54602",2,3,1,2,2,2,2,4,3
"54603",3,3,1,2,2,2,2,4,3
"54604",4,3,1,2,2,2,2,4,4
"54605",1,4,1,2,2,2,2,4,4
"54606",2,4,1,2,2,2,2,4,4
"54607",3,4,1,2,2,2,2,4,4
"54608",4,4,1,2,2,2,2,4,4
"54609",1,1,2,2,2,2,2,4,2
"54610",2,1,2,2,2,2,2,4,2
"54611",3,1,2,2,2,2,2,4,3
"54612",4,1,2,2,2,2,2,4,4
"54613",1,2,2,2,2,2,2,4,2
"54614",2,2,2,2,2,2,2,4,2
"54615",3,2,2,2,2,2,2,4,3
"54616",4,2,2,2,2,2,2,4,4
"54617",1,3,2,2,2,2,2,4,3
"54618",2,3,2,2,2,2,2,4,3
"54619",3,3,2,2,2,2,2,4,3
"54620",4,3,2,2,2,2,2,4,4
"54621",1,4,2,2,2,2,2,4,4
"54622",2,4,2,2,2,2,2,4,4
"54623",3,4,2,2,2,2,2,4,4
"54624",4,4,2,2,2,2,2,4,4
"54625",1,1,3,2,2,2,2,4,3
"54626",2,1,3,2,2,2,2,4,3
"54627",3,1,3,2,2,2,2,4,3
"54628",4,1,3,2,2,2,2,4,4
"54629",1,2,3,2,2,2,2,4,3
"54630",2,2,3,2,2,2,2,4,3
"54631",3,2,3,2,2,2,2,4,3
"54632",4,2,3,2,2,2,2,4,4
"54633",1,3,3,2,2,2,2,4,3
"54634",2,3,3,2,2,2,2,4,3
"54635",3,3,3,2,2,2,2,4,3
"54636",4,3,3,2,2,2,2,4,4
"54637",1,4,3,2,2,2,2,4,4
"54638",2,4,3,2,2,2,2,4,4
"54639",3,4,3,2,2,2,2,4,4
"54640",4,4,3,2,2,2,2,4,4
"54641",1,1,4,2,2,2,2,4,4
"54642",2,1,4,2,2,2,2,4,4
"54643",3,1,4,2,2,2,2,4,4
"54644",4,1,4,2,2,2,2,4,4
"54645",1,2,4,2,2,2,2,4,4
"54646",2,2,4,2,2,2,2,4,4
"54647",3,2,4,2,2,2,2,4,4
"54648",4,2,4,2,2,2,2,4,4
"54649",1,3,4,2,2,2,2,4,4
"54650",2,3,4,2,2,2,2,4,4
"54651",3,3,4,2,2,2,2,4,4
"54652",4,3,4,2,2,2,2,4,4
"54653",1,4,4,2,2,2,2,4,4
"54654",2,4,4,2,2,2,2,4,4
"54655",3,4,4,2,2,2,2,4,4
"54656",4,4,4,2,2,2,2,4,4
"54657",1,1,1,3,2,2,2,4,3
"54658",2,1,1,3,2,2,2,4,3
"54659",3,1,1,3,2,2,2,4,3
"54660",4,1,1,3,2,2,2,4,4
"54661",1,2,1,3,2,2,2,4,3
"54662",2,2,1,3,2,2,2,4,3
"54663",3,2,1,3,2,2,2,4,3
"54664",4,2,1,3,2,2,2,4,4
"54665",1,3,1,3,2,2,2,4,3
"54666",2,3,1,3,2,2,2,4,3
"54667",3,3,1,3,2,2,2,4,3
"54668",4,3,1,3,2,2,2,4,4
"54669",1,4,1,3,2,2,2,4,4
"54670",2,4,1,3,2,2,2,4,4
"54671",3,4,1,3,2,2,2,4,4
"54672",4,4,1,3,2,2,2,4,4
"54673",1,1,2,3,2,2,2,4,3
"54674",2,1,2,3,2,2,2,4,3
"54675",3,1,2,3,2,2,2,4,3
"54676",4,1,2,3,2,2,2,4,4
"54677",1,2,2,3,2,2,2,4,3
"54678",2,2,2,3,2,2,2,4,3
"54679",3,2,2,3,2,2,2,4,3
"54680",4,2,2,3,2,2,2,4,4
"54681",1,3,2,3,2,2,2,4,3
"54682",2,3,2,3,2,2,2,4,3
"54683",3,3,2,3,2,2,2,4,3
"54684",4,3,2,3,2,2,2,4,4
"54685",1,4,2,3,2,2,2,4,4
"54686",2,4,2,3,2,2,2,4,4
"54687",3,4,2,3,2,2,2,4,4
"54688",4,4,2,3,2,2,2,4,4
"54689",1,1,3,3,2,2,2,4,3
"54690",2,1,3,3,2,2,2,4,3
"54691",3,1,3,3,2,2,2,4,3
"54692",4,1,3,3,2,2,2,4,4
"54693",1,2,3,3,2,2,2,4,3
"54694",2,2,3,3,2,2,2,4,3
"54695",3,2,3,3,2,2,2,4,3
"54696",4,2,3,3,2,2,2,4,4
"54697",1,3,3,3,2,2,2,4,3
"54698",2,3,3,3,2,2,2,4,3
"54699",3,3,3,3,2,2,2,4,3
"54700",4,3,3,3,2,2,2,4,4
"54701",1,4,3,3,2,2,2,4,4
"54702",2,4,3,3,2,2,2,4,4
"54703",3,4,3,3,2,2,2,4,4
"54704",4,4,3,3,2,2,2,4,4
"54705",1,1,4,3,2,2,2,4,4
"54706",2,1,4,3,2,2,2,4,4
"54707",3,1,4,3,2,2,2,4,4
"54708",4,1,4,3,2,2,2,4,4
"54709",1,2,4,3,2,2,2,4,4
"54710",2,2,4,3,2,2,2,4,4
"54711",3,2,4,3,2,2,2,4,4
"54712",4,2,4,3,2,2,2,4,4
"54713",1,3,4,3,2,2,2,4,4
"54714",2,3,4,3,2,2,2,4,4
"54715",3,3,4,3,2,2,2,4,4
"54716",4,3,4,3,2,2,2,4,4
"54717",1,4,4,3,2,2,2,4,4
"54718",2,4,4,3,2,2,2,4,4
"54719",3,4,4,3,2,2,2,4,4
"54720",4,4,4,3,2,2,2,4,4
"54721",1,1,1,4,2,2,2,4,4
"54722",2,1,1,4,2,2,2,4,4
"54723",3,1,1,4,2,2,2,4,4
"54724",4,1,1,4,2,2,2,4,4
"54725",1,2,1,4,2,2,2,4,4
"54726",2,2,1,4,2,2,2,4,4
"54727",3,2,1,4,2,2,2,4,4
"54728",4,2,1,4,2,2,2,4,4
"54729",1,3,1,4,2,2,2,4,4
"54730",2,3,1,4,2,2,2,4,4
"54731",3,3,1,4,2,2,2,4,4
"54732",4,3,1,4,2,2,2,4,4
"54733",1,4,1,4,2,2,2,4,4
"54734",2,4,1,4,2,2,2,4,4
"54735",3,4,1,4,2,2,2,4,4
"54736",4,4,1,4,2,2,2,4,4
"54737",1,1,2,4,2,2,2,4,4
"54738",2,1,2,4,2,2,2,4,4
"54739",3,1,2,4,2,2,2,4,4
"54740",4,1,2,4,2,2,2,4,4
"54741",1,2,2,4,2,2,2,4,4
"54742",2,2,2,4,2,2,2,4,4
"54743",3,2,2,4,2,2,2,4,4
"54744",4,2,2,4,2,2,2,4,4
"54745",1,3,2,4,2,2,2,4,4
"54746",2,3,2,4,2,2,2,4,4
"54747",3,3,2,4,2,2,2,4,4
"54748",4,3,2,4,2,2,2,4,4
"54749",1,4,2,4,2,2,2,4,4
"54750",2,4,2,4,2,2,2,4,4
"54751",3,4,2,4,2,2,2,4,4
"54752",4,4,2,4,2,2,2,4,4
"54753",1,1,3,4,2,2,2,4,4
"54754",2,1,3,4,2,2,2,4,4
"54755",3,1,3,4,2,2,2,4,4
"54756",4,1,3,4,2,2,2,4,4
"54757",1,2,3,4,2,2,2,4,4
"54758",2,2,3,4,2,2,2,4,4
"54759",3,2,3,4,2,2,2,4,4
"54760",4,2,3,4,2,2,2,4,4
"54761",1,3,3,4,2,2,2,4,4
"54762",2,3,3,4,2,2,2,4,4
"54763",3,3,3,4,2,2,2,4,4
"54764",4,3,3,4,2,2,2,4,4
"54765",1,4,3,4,2,2,2,4,4
"54766",2,4,3,4,2,2,2,4,4
"54767",3,4,3,4,2,2,2,4,4
"54768",4,4,3,4,2,2,2,4,4
"54769",1,1,4,4,2,2,2,4,4
"54770",2,1,4,4,2,2,2,4,4
"54771",3,1,4,4,2,2,2,4,4
"54772",4,1,4,4,2,2,2,4,4
"54773",1,2,4,4,2,2,2,4,4
"54774",2,2,4,4,2,2,2,4,4
"54775",3,2,4,4,2,2,2,4,4
"54776",4,2,4,4,2,2,2,4,4
"54777",1,3,4,4,2,2,2,4,4
"54778",2,3,4,4,2,2,2,4,4
"54779",3,3,4,4,2,2,2,4,4
"54780",4,3,4,4,2,2,2,4,4
"54781",1,4,4,4,2,2,2,4,4
"54782",2,4,4,4,2,2,2,4,4
"54783",3,4,4,4,2,2,2,4,4
"54784",4,4,4,4,2,2,2,4,4
"54785",1,1,1,1,3,2,2,4,2
"54786",2,1,1,1,3,2,2,4,2
"54787",3,1,1,1,3,2,2,4,3
"54788",4,1,1,1,3,2,2,4,4
"54789",1,2,1,1,3,2,2,4,2
"54790",2,2,1,1,3,2,2,4,2
"54791",3,2,1,1,3,2,2,4,3
"54792",4,2,1,1,3,2,2,4,4
"54793",1,3,1,1,3,2,2,4,3
"54794",2,3,1,1,3,2,2,4,3
"54795",3,3,1,1,3,2,2,4,3
"54796",4,3,1,1,3,2,2,4,4
"54797",1,4,1,1,3,2,2,4,4
"54798",2,4,1,1,3,2,2,4,4
"54799",3,4,1,1,3,2,2,4,4
"54800",4,4,1,1,3,2,2,4,4
"54801",1,1,2,1,3,2,2,4,2
"54802",2,1,2,1,3,2,2,4,2
"54803",3,1,2,1,3,2,2,4,3
"54804",4,1,2,1,3,2,2,4,4
"54805",1,2,2,1,3,2,2,4,2
"54806",2,2,2,1,3,2,2,4,2
"54807",3,2,2,1,3,2,2,4,3
"54808",4,2,2,1,3,2,2,4,4
"54809",1,3,2,1,3,2,2,4,3
"54810",2,3,2,1,3,2,2,4,3
"54811",3,3,2,1,3,2,2,4,3
"54812",4,3,2,1,3,2,2,4,4
"54813",1,4,2,1,3,2,2,4,4
"54814",2,4,2,1,3,2,2,4,4
"54815",3,4,2,1,3,2,2,4,4
"54816",4,4,2,1,3,2,2,4,4
"54817",1,1,3,1,3,2,2,4,3
"54818",2,1,3,1,3,2,2,4,3
"54819",3,1,3,1,3,2,2,4,3
"54820",4,1,3,1,3,2,2,4,4
"54821",1,2,3,1,3,2,2,4,3
"54822",2,2,3,1,3,2,2,4,3
"54823",3,2,3,1,3,2,2,4,3
"54824",4,2,3,1,3,2,2,4,4
"54825",1,3,3,1,3,2,2,4,3
"54826",2,3,3,1,3,2,2,4,3
"54827",3,3,3,1,3,2,2,4,3
"54828",4,3,3,1,3,2,2,4,4
"54829",1,4,3,1,3,2,2,4,4
"54830",2,4,3,1,3,2,2,4,4
"54831",3,4,3,1,3,2,2,4,4
"54832",4,4,3,1,3,2,2,4,4
"54833",1,1,4,1,3,2,2,4,4
"54834",2,1,4,1,3,2,2,4,4
"54835",3,1,4,1,3,2,2,4,4
"54836",4,1,4,1,3,2,2,4,4
"54837",1,2,4,1,3,2,2,4,4
"54838",2,2,4,1,3,2,2,4,4
"54839",3,2,4,1,3,2,2,4,4
"54840",4,2,4,1,3,2,2,4,4
"54841",1,3,4,1,3,2,2,4,4
"54842",2,3,4,1,3,2,2,4,4
"54843",3,3,4,1,3,2,2,4,4
"54844",4,3,4,1,3,2,2,4,4
"54845",1,4,4,1,3,2,2,4,4
"54846",2,4,4,1,3,2,2,4,4
"54847",3,4,4,1,3,2,2,4,4
"54848",4,4,4,1,3,2,2,4,4
"54849",1,1,1,2,3,2,2,4,2
"54850",2,1,1,2,3,2,2,4,2
"54851",3,1,1,2,3,2,2,4,3
"54852",4,1,1,2,3,2,2,4,4
"54853",1,2,1,2,3,2,2,4,2
"54854",2,2,1,2,3,2,2,4,2
"54855",3,2,1,2,3,2,2,4,3
"54856",4,2,1,2,3,2,2,4,4
"54857",1,3,1,2,3,2,2,4,3
"54858",2,3,1,2,3,2,2,4,3
"54859",3,3,1,2,3,2,2,4,3
"54860",4,3,1,2,3,2,2,4,4
"54861",1,4,1,2,3,2,2,4,4
"54862",2,4,1,2,3,2,2,4,4
"54863",3,4,1,2,3,2,2,4,4
"54864",4,4,1,2,3,2,2,4,4
"54865",1,1,2,2,3,2,2,4,2
"54866",2,1,2,2,3,2,2,4,2
"54867",3,1,2,2,3,2,2,4,3
"54868",4,1,2,2,3,2,2,4,4
"54869",1,2,2,2,3,2,2,4,2
"54870",2,2,2,2,3,2,2,4,2
"54871",3,2,2,2,3,2,2,4,3
"54872",4,2,2,2,3,2,2,4,4
"54873",1,3,2,2,3,2,2,4,3
"54874",2,3,2,2,3,2,2,4,3
"54875",3,3,2,2,3,2,2,4,3
"54876",4,3,2,2,3,2,2,4,4
"54877",1,4,2,2,3,2,2,4,4
"54878",2,4,2,2,3,2,2,4,4
"54879",3,4,2,2,3,2,2,4,4
"54880",4,4,2,2,3,2,2,4,4
"54881",1,1,3,2,3,2,2,4,3
"54882",2,1,3,2,3,2,2,4,3
"54883",3,1,3,2,3,2,2,4,3
"54884",4,1,3,2,3,2,2,4,4
"54885",1,2,3,2,3,2,2,4,3
"54886",2,2,3,2,3,2,2,4,3
"54887",3,2,3,2,3,2,2,4,3
"54888",4,2,3,2,3,2,2,4,4
"54889",1,3,3,2,3,2,2,4,3
"54890",2,3,3,2,3,2,2,4,3
"54891",3,3,3,2,3,2,2,4,3
"54892",4,3,3,2,3,2,2,4,4
"54893",1,4,3,2,3,2,2,4,4
"54894",2,4,3,2,3,2,2,4,4
"54895",3,4,3,2,3,2,2,4,4
"54896",4,4,3,2,3,2,2,4,4
"54897",1,1,4,2,3,2,2,4,4
"54898",2,1,4,2,3,2,2,4,4
"54899",3,1,4,2,3,2,2,4,4
"54900",4,1,4,2,3,2,2,4,4
"54901",1,2,4,2,3,2,2,4,4
"54902",2,2,4,2,3,2,2,4,4
"54903",3,2,4,2,3,2,2,4,4
"54904",4,2,4,2,3,2,2,4,4
"54905",1,3,4,2,3,2,2,4,4
"54906",2,3,4,2,3,2,2,4,4
"54907",3,3,4,2,3,2,2,4,4
"54908",4,3,4,2,3,2,2,4,4
"54909",1,4,4,2,3,2,2,4,4
"54910",2,4,4,2,3,2,2,4,4
"54911",3,4,4,2,3,2,2,4,4
"54912",4,4,4,2,3,2,2,4,4
"54913",1,1,1,3,3,2,2,4,3
"54914",2,1,1,3,3,2,2,4,3
"54915",3,1,1,3,3,2,2,4,3
"54916",4,1,1,3,3,2,2,4,4
"54917",1,2,1,3,3,2,2,4,3
"54918",2,2,1,3,3,2,2,4,3
"54919",3,2,1,3,3,2,2,4,3
"54920",4,2,1,3,3,2,2,4,4
"54921",1,3,1,3,3,2,2,4,3
"54922",2,3,1,3,3,2,2,4,3
"54923",3,3,1,3,3,2,2,4,3
"54924",4,3,1,3,3,2,2,4,4
"54925",1,4,1,3,3,2,2,4,4
"54926",2,4,1,3,3,2,2,4,4
"54927",3,4,1,3,3,2,2,4,4
"54928",4,4,1,3,3,2,2,4,4
"54929",1,1,2,3,3,2,2,4,3
"54930",2,1,2,3,3,2,2,4,3
"54931",3,1,2,3,3,2,2,4,3
"54932",4,1,2,3,3,2,2,4,4
"54933",1,2,2,3,3,2,2,4,3
"54934",2,2,2,3,3,2,2,4,3
"54935",3,2,2,3,3,2,2,4,3
"54936",4,2,2,3,3,2,2,4,4
"54937",1,3,2,3,3,2,2,4,3
"54938",2,3,2,3,3,2,2,4,3
"54939",3,3,2,3,3,2,2,4,3
"54940",4,3,2,3,3,2,2,4,4
"54941",1,4,2,3,3,2,2,4,4
"54942",2,4,2,3,3,2,2,4,4
"54943",3,4,2,3,3,2,2,4,4
"54944",4,4,2,3,3,2,2,4,4
"54945",1,1,3,3,3,2,2,4,3
"54946",2,1,3,3,3,2,2,4,3
"54947",3,1,3,3,3,2,2,4,3
"54948",4,1,3,3,3,2,2,4,4
"54949",1,2,3,3,3,2,2,4,3
"54950",2,2,3,3,3,2,2,4,3
"54951",3,2,3,3,3,2,2,4,3
"54952",4,2,3,3,3,2,2,4,4
"54953",1,3,3,3,3,2,2,4,3
"54954",2,3,3,3,3,2,2,4,3
"54955",3,3,3,3,3,2,2,4,3
"54956",4,3,3,3,3,2,2,4,4
"54957",1,4,3,3,3,2,2,4,4
"54958",2,4,3,3,3,2,2,4,4
"54959",3,4,3,3,3,2,2,4,4
"54960",4,4,3,3,3,2,2,4,4
"54961",1,1,4,3,3,2,2,4,4
"54962",2,1,4,3,3,2,2,4,4
"54963",3,1,4,3,3,2,2,4,4
"54964",4,1,4,3,3,2,2,4,4
"54965",1,2,4,3,3,2,2,4,4
"54966",2,2,4,3,3,2,2,4,4
"54967",3,2,4,3,3,2,2,4,4
"54968",4,2,4,3,3,2,2,4,4
"54969",1,3,4,3,3,2,2,4,4
"54970",2,3,4,3,3,2,2,4,4
"54971",3,3,4,3,3,2,2,4,4
"54972",4,3,4,3,3,2,2,4,4
"54973",1,4,4,3,3,2,2,4,4
"54974",2,4,4,3,3,2,2,4,4
"54975",3,4,4,3,3,2,2,4,4
"54976",4,4,4,3,3,2,2,4,4
"54977",1,1,1,4,3,2,2,4,4
"54978",2,1,1,4,3,2,2,4,4
"54979",3,1,1,4,3,2,2,4,4
"54980",4,1,1,4,3,2,2,4,4
"54981",1,2,1,4,3,2,2,4,4
"54982",2,2,1,4,3,2,2,4,4
"54983",3,2,1,4,3,2,2,4,4
"54984",4,2,1,4,3,2,2,4,4
"54985",1,3,1,4,3,2,2,4,4
"54986",2,3,1,4,3,2,2,4,4
"54987",3,3,1,4,3,2,2,4,4
"54988",4,3,1,4,3,2,2,4,4
"54989",1,4,1,4,3,2,2,4,4
"54990",2,4,1,4,3,2,2,4,4
"54991",3,4,1,4,3,2,2,4,4
"54992",4,4,1,4,3,2,2,4,4
"54993",1,1,2,4,3,2,2,4,4
"54994",2,1,2,4,3,2,2,4,4
"54995",3,1,2,4,3,2,2,4,4
"54996",4,1,2,4,3,2,2,4,4
"54997",1,2,2,4,3,2,2,4,4
"54998",2,2,2,4,3,2,2,4,4
"54999",3,2,2,4,3,2,2,4,4
"55000",4,2,2,4,3,2,2,4,4
"55001",1,3,2,4,3,2,2,4,4
"55002",2,3,2,4,3,2,2,4,4
"55003",3,3,2,4,3,2,2,4,4
"55004",4,3,2,4,3,2,2,4,4
"55005",1,4,2,4,3,2,2,4,4
"55006",2,4,2,4,3,2,2,4,4
"55007",3,4,2,4,3,2,2,4,4
"55008",4,4,2,4,3,2,2,4,4
"55009",1,1,3,4,3,2,2,4,4
"55010",2,1,3,4,3,2,2,4,4
"55011",3,1,3,4,3,2,2,4,4
"55012",4,1,3,4,3,2,2,4,4
"55013",1,2,3,4,3,2,2,4,4
"55014",2,2,3,4,3,2,2,4,4
"55015",3,2,3,4,3,2,2,4,4
"55016",4,2,3,4,3,2,2,4,4
"55017",1,3,3,4,3,2,2,4,4
"55018",2,3,3,4,3,2,2,4,4
"55019",3,3,3,4,3,2,2,4,4
"55020",4,3,3,4,3,2,2,4,4
"55021",1,4,3,4,3,2,2,4,4
"55022",2,4,3,4,3,2,2,4,4
"55023",3,4,3,4,3,2,2,4,4
"55024",4,4,3,4,3,2,2,4,4
"55025",1,1,4,4,3,2,2,4,4
"55026",2,1,4,4,3,2,2,4,4
"55027",3,1,4,4,3,2,2,4,4
"55028",4,1,4,4,3,2,2,4,4
"55029",1,2,4,4,3,2,2,4,4
"55030",2,2,4,4,3,2,2,4,4
"55031",3,2,4,4,3,2,2,4,4
"55032",4,2,4,4,3,2,2,4,4
"55033",1,3,4,4,3,2,2,4,4
"55034",2,3,4,4,3,2,2,4,4
"55035",3,3,4,4,3,2,2,4,4
"55036",4,3,4,4,3,2,2,4,4
"55037",1,4,4,4,3,2,2,4,4
"55038",2,4,4,4,3,2,2,4,4
"55039",3,4,4,4,3,2,2,4,4
"55040",4,4,4,4,3,2,2,4,4
"55041",1,1,1,1,4,2,2,4,2
"55042",2,1,1,1,4,2,2,4,2
"55043",3,1,1,1,4,2,2,4,3
"55044",4,1,1,1,4,2,2,4,4
"55045",1,2,1,1,4,2,2,4,2
"55046",2,2,1,1,4,2,2,4,2
"55047",3,2,1,1,4,2,2,4,3
"55048",4,2,1,1,4,2,2,4,4
"55049",1,3,1,1,4,2,2,4,3
"55050",2,3,1,1,4,2,2,4,3
"55051",3,3,1,1,4,2,2,4,3
"55052",4,3,1,1,4,2,2,4,4
"55053",1,4,1,1,4,2,2,4,4
"55054",2,4,1,1,4,2,2,4,4
"55055",3,4,1,1,4,2,2,4,4
"55056",4,4,1,1,4,2,2,4,4
"55057",1,1,2,1,4,2,2,4,2
"55058",2,1,2,1,4,2,2,4,2
"55059",3,1,2,1,4,2,2,4,3
"55060",4,1,2,1,4,2,2,4,4
"55061",1,2,2,1,4,2,2,4,2
"55062",2,2,2,1,4,2,2,4,2
"55063",3,2,2,1,4,2,2,4,3
"55064",4,2,2,1,4,2,2,4,4
"55065",1,3,2,1,4,2,2,4,3
"55066",2,3,2,1,4,2,2,4,3
"55067",3,3,2,1,4,2,2,4,3
"55068",4,3,2,1,4,2,2,4,4
"55069",1,4,2,1,4,2,2,4,4
"55070",2,4,2,1,4,2,2,4,4
"55071",3,4,2,1,4,2,2,4,4
"55072",4,4,2,1,4,2,2,4,4
"55073",1,1,3,1,4,2,2,4,3
"55074",2,1,3,1,4,2,2,4,3
"55075",3,1,3,1,4,2,2,4,3
"55076",4,1,3,1,4,2,2,4,4
"55077",1,2,3,1,4,2,2,4,3
"55078",2,2,3,1,4,2,2,4,3
"55079",3,2,3,1,4,2,2,4,3
"55080",4,2,3,1,4,2,2,4,4
"55081",1,3,3,1,4,2,2,4,3
"55082",2,3,3,1,4,2,2,4,3
"55083",3,3,3,1,4,2,2,4,3
"55084",4,3,3,1,4,2,2,4,4
"55085",1,4,3,1,4,2,2,4,4
"55086",2,4,3,1,4,2,2,4,4
"55087",3,4,3,1,4,2,2,4,4
"55088",4,4,3,1,4,2,2,4,4
"55089",1,1,4,1,4,2,2,4,4
"55090",2,1,4,1,4,2,2,4,4
"55091",3,1,4,1,4,2,2,4,4
"55092",4,1,4,1,4,2,2,4,4
"55093",1,2,4,1,4,2,2,4,4
"55094",2,2,4,1,4,2,2,4,4
"55095",3,2,4,1,4,2,2,4,4
"55096",4,2,4,1,4,2,2,4,4
"55097",1,3,4,1,4,2,2,4,4
"55098",2,3,4,1,4,2,2,4,4
"55099",3,3,4,1,4,2,2,4,4
"55100",4,3,4,1,4,2,2,4,4
"55101",1,4,4,1,4,2,2,4,4
